id_cliente;nome_cliente;valor_orcado_6meses;valor_pedido_concluido_6meses;taxa_conversao;top1_categoria_orcamento_nome;top1_categoria_orcamento_valor;top1_categoria_orcamento_taxa;top2_categoria_orcamento_nome;top2_categoria_orcamento_valor;top2_categoria_orcamento_taxa;top3_categoria_orcamento_nome;top3_categoria_orcamento_valor;top3_categoria_orcamento_taxa;top1_categoria_pedido_nome;top1_categoria_pedido_valor;top1_categoria_pedido_taxa;top2_categoria_pedido_nome;top2_categoria_pedido_valor;top2_categoria_pedido_taxa;top3_categoria_pedido_nome;top3_categoria_pedido_valor;top3_categoria_pedido_taxa
23089045;CONDOMINIO MUNDI RESORT RESIDENCIAL;7427.92;43020.65;85.28;PRODUTOS DE PAPEL PARA HIGIENE;4388.5;59.1;PRODUTOS QUÍMICOS DE LIMPEZA;1394.5;18.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;641.22;8.6;DESCARTÁVEIS E EMBALAGENS;14154.85;32.9;PRODUTOS DE PAPEL PARA HIGIENE;13443.2;31.2;PRODUTOS QUÍMICOS DE LIMPEZA;9274.9;21.6
27389368;RADIO TV DO AMAZONAS LTDA;7360.95;10702.6;59.25;PRODUTOS DE PAPEL PARA HIGIENE;3257.5;44.2;MATERIAL DE ESCRITÓRIO;1959.9;26.6;PRODUTOS QUÍMICOS DE LIMPEZA;1041.9;14.2;PRODUTOS DE PAPEL PARA HIGIENE;6335.2;59.2;PRODUTOS QUÍMICOS DE LIMPEZA;2056.85;19.2;DESCARTÁVEIS E EMBALAGENS;730.0;6.8
4901797;CONDOMINIO YPUA HOTEL;7289.05;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;4185.0;57.4;DIVERSOS/FERRAGENS/UTILIDADES;1908.0;26.2;Sem Categoria;582.4;8.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
48478018;CARTUR COMERCIO LTDA;7187.9;1325.0;15.56;PRODUTOS QUÍMICOS DE LIMPEZA;2793.8;38.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1803.55;25.1;PRODUTOS DE PAPEL PARA HIGIENE;1541.0;21.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;910.5;68.7;ALIMENTO E BEBIDAS;209.0;15.8;PRODUTOS QUÍMICOS DE LIMPEZA;103.5;7.8
53594657;BRITANIA COMPONENTES ELETRONICOS LTDA;7060.25;0.0;0.0;DESCARTÁVEIS E EMBALAGENS;3116.1;44.1;PRODUTOS QUÍMICOS DE LIMPEZA;2043.85;28.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;529.3;7.5;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
42536471;CARITAS ARQUIDIOCESANA DE MANAUS;7036.0;1854.6;20.86;MATERIAL DE ESCRITÓRIO;2720.9;38.7;PRODUTOS QUÍMICOS DE LIMPEZA;1473.8;20.9;Sem Categoria;861.0;12.2;Sem Categoria;861.0;46.4;MATERIAL DE ESCRITÓRIO;242.55;13.1;PRODUTOS DE PAPEL PARA HIGIENE;236.0;12.7
56128808;53.404.291 JOSE GOMES FONTENELLE SOBRINHO NETO;7026.7;0.0;0.0;Sem Categoria;3336.0;47.5;DESCARTÁVEIS E EMBALAGENS;1670.7;23.8;EPI - REUTILIZÁVEIS;1400.0;19.9;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
59930880;V H INC LTDA;6989.6;1599.75;18.62;PRODUTOS QUÍMICOS DE LIMPEZA;3000.9;42.9;PRODUTOS DE PAPEL PARA HIGIENE;1302.0;18.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1239.2;17.7;PRODUTOS QUÍMICOS DE LIMPEZA;840.0;52.5;AROMATIZANTES E ODORIZADORES;289.5;18.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;281.25;17.6
58597545;CLINICA MULTIPROFISSIONAL DE SAUDE LTDA;6904.8;0.0;0.0;MATERIAL DE ESCRITÓRIO;2642.2;38.3;PRODUTOS DE PAPEL PARA HIGIENE;1666.0;24.1;DESCARTÁVEIS E EMBALAGENS;1499.0;21.7;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
56467254;AMAZON XPLOR TURISMO LTDA;6834.25;2222.05;24.54;PRODUTOS QUÍMICOS DE LIMPEZA;3212.3;47.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1308.6;19.1;DESCARTÁVEIS E EMBALAGENS;1200.4;17.6;Sem Categoria;1893.75;85.2;AROMATIZANTES E ODORIZADORES;208.25;9.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;85.4;3.8
57921202;SISTEMA DE SAUDE INTEGRADO DA AMAZONIA;6832.85;3889.5;36.27;MATERIAL DE ESCRITÓRIO;3525.5;51.6;EPI - REUTILIZÁVEIS;1089.95;15.9;DESCARTÁVEIS E EMBALAGENS;936.3;13.7;MATERIAL DE ESCRITÓRIO;1515.65;39.0;EPI - REUTILIZÁVEIS;1447.5;37.2;DESCARTÁVEIS E EMBALAGENS;352.65;9.1
5216904;AMAZONIA REFEICOES E SERVICOS LTDA;6675.55;30221.35;81.91;DESCARTÁVEIS E EMBALAGENS;4569.5;68.5;PRODUTOS DE PAPEL PARA HIGIENE;1261.2;18.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;299.1;4.5;DESCARTÁVEIS E EMBALAGENS;18285.75;60.5;PRODUTOS DE PAPEL PARA HIGIENE;6165.9;20.4;PRODUTOS QUÍMICOS DE LIMPEZA;2401.4;8.0
3948041;ERAM ESTALEIRO RIO AMAZONAS LTDA;6469.2;11694.58;64.38;PRODUTOS DE PAPEL PARA HIGIENE;3041.4;47.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;990.85;15.3;DESCARTÁVEIS E EMBALAGENS;934.0;14.4;PRODUTOS DE PAPEL PARA HIGIENE;4049.45;34.6;PRODUTOS QUÍMICOS DE LIMPEZA;3919.13;33.5;DESCARTÁVEIS E EMBALAGENS;3151.3;26.9
47736245;NORTEFILM INDUSTRIA DE EMBALAGENS LTDA;6468.55;1826.85;22.02;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2963.95;45.8;Sem Categoria;1338.5;20.7;PRODUTOS QUÍMICOS DE LIMPEZA;872.35;13.5;DESCARTÁVEIS E EMBALAGENS;681.0;37.3;PRODUTOS QUÍMICOS DE LIMPEZA;665.6;36.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;393.0;21.5
45106276;NORTHPAV PAVIMENTACAO E LOCACAO LTDA;6307.67;9651.9;60.48;EPI - REUTILIZÁVEIS;2447.7;38.8;MATERIAL DE ESCRITÓRIO;2274.8;36.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;793.12;12.6;MATERIAL DE ESCRITÓRIO;3462.95;35.9;PRODUTOS QUÍMICOS DE LIMPEZA;1542.0;16.0;EPI - REUTILIZÁVEIS;1496.15;15.5
35432430;AMAZONAS COPIADORAS LTDA;5992.15;2752.0;31.47;DESCARTÁVEIS E EMBALAGENS;1932.1;32.2;PRODUTOS DE PAPEL PARA HIGIENE;1006.5;16.8;MATERIAL DE ESCRITÓRIO;740.0;12.3;ALIMENTO E BEBIDAS;2752.0;100.0;N/A;0.0;0.0;N/A;0.0;0.0
3426766;OZN HEALTH SPE S.A;5955.55;1406.5;19.1;MATERIAL DE ESCRITÓRIO;5555.0;93.3;Sem Categoria;226.8;3.8;DESCARTÁVEIS E EMBALAGENS;173.75;2.9;Sem Categoria;1406.5;100.0;N/A;0.0;0.0;N/A;0.0;0.0
54531273;A M QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS IMPORT;5954.13;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;3587.15;60.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1487.92;25.0;DESCARTÁVEIS E EMBALAGENS;496.86;8.3;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
56033428;PROCESSADORA DE PRODUTOS AMAZONICOS LTDA;5941.0;636.9;9.68;DESCARTÁVEIS E EMBALAGENS;3137.65;52.8;PRODUTOS DE PAPEL PARA HIGIENE;2398.75;40.4;PRODUTOS QUÍMICOS DE LIMPEZA;146.05;2.5;DESCARTÁVEIS E EMBALAGENS;628.25;98.6;EPI - REUTILIZÁVEIS;8.65;1.4;N/A;0.0;0.0
3947449;TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA;5895.9;2085.55;26.13;PRODUTOS DE PAPEL PARA HIGIENE;2119.75;36.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1602.5;27.2;EPI - REUTILIZÁVEIS;735.85;12.5;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;615.9;29.5;PRODUTOS QUÍMICOS DE LIMPEZA;548.5;26.3;DESCARTÁVEIS E EMBALAGENS;344.8;16.5
41224053;PHOENIX SERVICOS DE HIGIENIZACAO E LIMPEZA LTDA;5803.4;25358.75;81.38;PRODUTOS QUÍMICOS DE LIMPEZA;2006.15;34.6;DESCARTÁVEIS E EMBALAGENS;1784.6;30.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1087.55;18.7;PRODUTOS QUÍMICOS DE LIMPEZA;12986.5;51.2;DESCARTÁVEIS E EMBALAGENS;5741.8;22.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3984.8;15.7
47025718;CONDOMINIO CELEBRATION SMART OFFICES;5774.39;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;3137.0;54.3;PRODUTOS QUÍMICOS DE LIMPEZA;730.2;12.7;MATERIAL DE ESCRITÓRIO;518.95;9.0;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
4738275;TECHLOG - SERVICOS DE GESTAO E SISTEMAS INFORMATIZ;5707.25;21983.2;79.39;PRODUTOS DE PAPEL PARA HIGIENE;2159.25;37.8;PRODUTOS QUÍMICOS DE LIMPEZA;1405.55;24.6;AROMATIZANTES E ODORIZADORES;649.0;11.4;PRODUTOS DE PAPEL PARA HIGIENE;10128.0;46.1;AROMATIZANTES E ODORIZADORES;4494.45;20.4;PRODUTOS QUÍMICOS DE LIMPEZA;3905.6;17.8
49406143;CONDOMINIO IDEAL FLORES DA CIDADE;5651.8;1326.19;19.01;PRODUTOS QUÍMICOS DE LIMPEZA;3374.05;59.7;DESCARTÁVEIS E EMBALAGENS;1107.25;19.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;754.85;13.4;DESCARTÁVEIS E EMBALAGENS;951.54;71.8;PRODUTOS QUÍMICOS DE LIMPEZA;251.0;18.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;123.65;9.3
3157610;AMAZONIA REFEICOES E SERVICOS LTDA;5475.38;0.0;0.0;DESCARTÁVEIS E EMBALAGENS;2559.73;46.8;PRODUTOS QUÍMICOS DE LIMPEZA;1057.55;19.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;920.55;16.8;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
6406161;DIAMANTINO & CIA LTDA;5465.55;2155.0;28.28;ALIMENTO E BEBIDAS;2769.5;50.7;PRODUTOS QUÍMICOS DE LIMPEZA;783.75;14.3;PRODUTOS DE PAPEL PARA HIGIENE;673.55;12.3;MATERIAL DE ESCRITÓRIO;1035.0;48.0;DESCARTÁVEIS E EMBALAGENS;582.9;27.1;PRODUTOS DE PAPEL PARA HIGIENE;479.4;22.2
7675762;RESIDENCIAL SMART ARVOREDO;5320.77;3809.95;41.73;PRODUTOS QUÍMICOS DE LIMPEZA;1652.85;31.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1210.21;22.8;DESCARTÁVEIS E EMBALAGENS;775.2;14.6;PRODUTOS QUÍMICOS DE LIMPEZA;1266.7;33.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1027.0;27.0;PRODUTOS DE PAPEL PARA HIGIENE;377.4;9.9
18630277;CLINICA DE IMAGEM MEDICO ODONTOLOGICA LTDA;5301.03;3332.93;38.6;DESCARTÁVEIS E EMBALAGENS;2003.8;37.8;PRODUTOS DE PAPEL PARA HIGIENE;1276.15;24.1;PRODUTOS QUÍMICOS DE LIMPEZA;997.78;18.8;DESCARTÁVEIS E EMBALAGENS;1933.45;58.0;PRODUTOS DE PAPEL PARA HIGIENE;573.5;17.2;PRODUTOS QUÍMICOS DE LIMPEZA;454.73;13.6
5200140;FUJI DO BRASIL MAQUINAS INDUSTRIAIS LTDA;5225.1;2782.95;34.75;PRODUTOS QUÍMICOS DE LIMPEZA;1828.75;35.0;MATERIAL DE ESCRITÓRIO;951.3;18.2;DESCARTÁVEIS E EMBALAGENS;741.65;14.2;PRODUTOS QUÍMICOS DE LIMPEZA;1758.8;63.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;453.45;16.3;DESCARTÁVEIS E EMBALAGENS;247.35;8.9
23942297;INSTITUTO DE TECNOLOGIA E INOVACAO EVERESTE;5150.6;6734.75;56.66;ALIMENTO E BEBIDAS;1560.0;30.3;MATERIAL DE ESCRITÓRIO;1217.85;23.6;Sem Categoria;720.8;14.0;PRODUTOS DE PAPEL PARA HIGIENE;3122.75;46.4;PRODUTOS QUÍMICOS DE LIMPEZA;1649.15;24.5;DESCARTÁVEIS E EMBALAGENS;538.25;8.0
5342620;AMAZONIA REFEICOES E SERVICOS LTDA;5144.3;19564.77;79.18;DESCARTÁVEIS E EMBALAGENS;3519.95;68.4;PRODUTOS QUÍMICOS DE LIMPEZA;714.25;13.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;459.1;8.9;DESCARTÁVEIS E EMBALAGENS;13006.37;66.5;PRODUTOS QUÍMICOS DE LIMPEZA;2534.55;12.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;2288.1;11.7
5216989;AMAZONIA REFEICOES E SERVICOS LTDA;4921.29;20515.6;80.65;DESCARTÁVEIS E EMBALAGENS;3444.79;70.0;PRODUTOS QUÍMICOS DE LIMPEZA;524.8;10.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;336.75;6.8;DESCARTÁVEIS E EMBALAGENS;14310.1;69.8;PRODUTOS QUÍMICOS DE LIMPEZA;2239.65;10.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1786.6;8.7
52188794;GB AMAZON AUTOMOVEIS LTDA;4886.0;996.6;16.94;PRODUTOS DE PAPEL PARA HIGIENE;3864.25;79.1;DESCARTÁVEIS E EMBALAGENS;461.2;9.4;PRODUTOS QUÍMICOS DE LIMPEZA;278.0;5.7;PRODUTOS DE PAPEL PARA HIGIENE;268.75;27.0;PRODUTOS QUÍMICOS DE LIMPEZA;254.25;25.5;Sem Categoria;106.8;10.7
25274592;CLINICA DE DIAGNOSTICO POR IMAGEM MEDICO ODONTOLOGICA LTDA;4792.75;1568.0;24.65;DESCARTÁVEIS E EMBALAGENS;1822.45;38.0;PRODUTOS DE PAPEL PARA HIGIENE;998.0;20.8;EPI - REUTILIZÁVEIS;594.85;12.4;DESCARTÁVEIS E EMBALAGENS;1222.5;78.0;PRODUTOS DE PAPEL PARA HIGIENE;192.5;12.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;65.5;4.2
43854910;AMAZONPEL COMERCIO DE MATERIAIS DE LIMPEZA LTDA;4773.0;12385.95;72.18;PRODUTOS QUÍMICOS DE LIMPEZA;2750.05;57.6;QUÍMICOS PROFISSIONAIS;800.0;16.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;424.0;8.9;PRODUTOS QUÍMICOS DE LIMPEZA;8208.35;66.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1522.5;12.3;HIGIENE PESSOAL;967.95;7.8
6417562;CONDOMINIO ARBORETTO PRACAS RESIDENCIAIS ALEIXO;4748.33;262.65;5.24;PRODUTOS QUÍMICOS DE LIMPEZA;2258.55;47.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1099.15;23.1;PRODUTOS DE PAPEL PARA HIGIENE;812.78;17.1;PRODUTOS QUÍMICOS DE LIMPEZA;219.1;83.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;37.3;14.2;DESCARTÁVEIS E EMBALAGENS;6.25;2.4
51360637;ASSOCIACAO EDUCADORA CULTURAL, ARTISTICA E BENEFICENTE MADRE;4631.1;0.0;0.0;DESCARTÁVEIS E EMBALAGENS;3535.0;76.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;646.0;13.9;PRODUTOS QUÍMICOS DE LIMPEZA;450.1;9.7;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
60239073;PMS INC LTDA;4563.75;678.25;12.94;DESCARTÁVEIS E EMBALAGENS;3670.0;80.4;AROMATIZANTES E ODORIZADORES;579.0;12.7;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;314.75;6.9;AROMATIZANTES E ODORIZADORES;579.0;85.4;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;99.25;14.6;N/A;0.0;0.0
39145289;BELLA RIO DA AMAZONIA INDUSTRIA DE PLASTICO LTDA;4503.57;1379.77;23.45;PRODUTOS DE PAPEL PARA HIGIENE;1869.45;41.5;PRODUTOS QUÍMICOS DE LIMPEZA;993.55;22.1;ALIMENTO E BEBIDAS;506.0;11.2;PRODUTOS DE PAPEL PARA HIGIENE;932.0;67.5;PRODUTOS QUÍMICOS DE LIMPEZA;309.9;22.5;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;119.37;8.7
48790911;RECHE GALDEANO & CIA LTDA;4354.5;0.0;0.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1499.5;34.4;DESCARTÁVEIS E EMBALAGENS;1232.25;28.3;PRODUTOS QUÍMICOS DE LIMPEZA;799.5;18.4;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
42821101;ARC ENGENHARIA LTDA;4262.65;24291.15;85.07;DESCARTÁVEIS E EMBALAGENS;2069.75;48.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;996.5;23.4;PRODUTOS QUÍMICOS DE LIMPEZA;941.3;22.1;DESCARTÁVEIS E EMBALAGENS;11656.15;48.0;PRODUTOS QUÍMICOS DE LIMPEZA;4868.95;20.0;PRODUTOS DE PAPEL PARA HIGIENE;4434.25;18.2
41173564;CONDOMINIO FORUM BUSINESS CENTER;4153.6;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;1669.35;40.2;DESCARTÁVEIS E EMBALAGENS;938.65;22.6;PRODUTOS QUÍMICOS DE LIMPEZA;841.5;20.3;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
30046656;ASSOCIACAO DO CONDOMINIO DO SUMAUMA PARK SHOPPING - ACSPS;4121.0;7234.4;63.71;PRODUTOS QUÍMICOS DE LIMPEZA;2194.8;53.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1331.5;32.3;DESCARTÁVEIS E EMBALAGENS;297.7;7.2;PRODUTOS QUÍMICOS DE LIMPEZA;4285.45;59.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1785.25;24.7;ALIMENTO E BEBIDAS;475.2;6.6
42985755;VENTISOL DA AMAZONIA INDUSTRIA DE APARELHOS ELETRICOS LTDA;4065.0;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;2643.0;65.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;648.0;15.9;DESCARTÁVEIS E EMBALAGENS;441.5;10.9;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
4967086;CONDOMINIO RESIDENCIAL ISLAMORADA;4053.41;1379.73;25.39;PRODUTOS QUÍMICOS DE LIMPEZA;1754.8;43.3;PRODUTOS DE PAPEL PARA HIGIENE;652.25;16.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;579.4;14.3;PRODUTOS QUÍMICOS DE LIMPEZA;474.6;34.4;AROMATIZANTES E ODORIZADORES;331.8;24.1;DESCARTÁVEIS E EMBALAGENS;327.68;23.8
40796197;IP TELECOMUNICACOES LTDA;4025.33;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;1135.55;28.2;MATERIAL DE ESCRITÓRIO;1049.4;26.1;PRODUTOS DE PAPEL PARA HIGIENE;981.9;24.4;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
14783429;RAVIBRAS EMBALAGENS DA AMAZONIA LTDA.;3867.55;25800.71;86.96;PRODUTOS DE PAPEL PARA HIGIENE;1810.8;46.8;DESCARTÁVEIS E EMBALAGENS;1180.0;30.5;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;653.2;16.9;PRODUTOS DE PAPEL PARA HIGIENE;17261.5;66.9;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;4072.86;15.8;DESCARTÁVEIS E EMBALAGENS;3159.3;12.2
43021223;HORIZONTE DA AMAZONIA LOGISTICA LTDA;3848.1;3275.75;45.98;MATERIAL DE ESCRITÓRIO;973.9;25.3;DESCARTÁVEIS E EMBALAGENS;827.8;21.5;PRODUTOS DE PAPEL PARA HIGIENE;793.1;20.6;DESCARTÁVEIS E EMBALAGENS;836.9;25.6;MATERIAL DE ESCRITÓRIO;776.75;23.7;PRODUTOS DE PAPEL PARA HIGIENE;528.05;16.1
27061873;TECWAY SERVICOS E LOCACAO DE EQUIPAMENTOS LTDA;3820.19;9197.92;70.65;MATERIAL DE ESCRITÓRIO;1562.4;40.9;PRODUTOS DE PAPEL PARA HIGIENE;855.7;22.4;DESCARTÁVEIS E EMBALAGENS;551.0;14.4;PRODUTOS DE PAPEL PARA HIGIENE;3790.2;41.2;DESCARTÁVEIS E EMBALAGENS;2300.5;25.0;PRODUTOS QUÍMICOS DE LIMPEZA;1687.77;18.4
39723847;A R C DOS SANTOS;3786.31;17184.31;81.94;PRODUTOS QUÍMICOS DE LIMPEZA;3786.31;100.0;N/A;0.0;0.0;N/A;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;17184.31;100.0;N/A;0.0;0.0;N/A;0.0;0.0
36957616;CONDOMINIO RESIDENCIAL BELLAGIO;3749.95;8462.95;69.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;3369.4;89.8;PRODUTOS QUÍMICOS DE LIMPEZA;380.55;10.2;N/A;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;2384.6;28.2;DESCARTÁVEIS E EMBALAGENS;2127.3;25.1;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;1361.2;16.1
52952366;FORCA ALFA CURSO E TREINAMENTO MANAUS LTDA;3737.0;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;2906.4;77.8;PRODUTOS QUÍMICOS DE LIMPEZA;454.45;12.2;DESCARTÁVEIS E EMBALAGENS;248.7;6.7;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
5216973;AMAZONIA REFEICOES E SERVICOS LTDA;3713.42;13292.2;78.16;DESCARTÁVEIS E EMBALAGENS;1858.4;50.0;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;504.9;13.6;PRODUTOS QUÍMICOS DE LIMPEZA;459.25;12.4;DESCARTÁVEIS E EMBALAGENS;5909.0;44.5;PRODUTOS QUÍMICOS DE LIMPEZA;2104.35;15.8;EPI - REUTILIZÁVEIS;1946.8;14.7
5216993;AMAZONIA REFEICOES E SERVICOS LTDA;3655.9;20198.0;84.67;DESCARTÁVEIS E EMBALAGENS;2378.85;65.1;EPI - REUTILIZÁVEIS;413.75;11.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;363.35;9.9;DESCARTÁVEIS E EMBALAGENS;12932.95;64.0;PRODUTOS QUÍMICOS DE LIMPEZA;2167.7;10.7;EPI - REUTILIZÁVEIS;1741.55;8.6
22673704;REVEMAR COMERCIO DE MOTOS LTDA;3622.05;2215.0;37.95;PRODUTOS DE PAPEL PARA HIGIENE;1150.0;31.8;ALIMENTO E BEBIDAS;757.4;20.9;PRODUTOS QUÍMICOS DE LIMPEZA;631.95;17.4;PRODUTOS DE PAPEL PARA HIGIENE;575.0;26.0;DESCARTÁVEIS E EMBALAGENS;554.4;25.0;PRODUTOS QUÍMICOS DE LIMPEZA;480.55;21.7
46268375;GILLIANA MAGALHAES DE ALENCAR LTDA;3613.95;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;2379.4;65.8;PRODUTOS QUÍMICOS DE LIMPEZA;643.3;17.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;518.15;14.3;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
8891102;REVEMAR NORTE COMERCIO DE AUTOMOVEIS LTDA;3603.8;2167.7;37.56;ALIMENTO E BEBIDAS;2298.0;63.8;DESCARTÁVEIS E EMBALAGENS;482.35;13.4;MATERIAL DE ESCRITÓRIO;440.0;12.2;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;669.75;30.9;DESCARTÁVEIS E EMBALAGENS;647.2;29.9;PRODUTOS DE PAPEL PARA HIGIENE;561.45;25.9
41729320;ALFAPRINT MANAUS INDUSTRIA GRAFICA LTDA;3506.1;3158.4;47.39;DESCARTÁVEIS E EMBALAGENS;972.45;27.7;PRODUTOS DE PAPEL PARA HIGIENE;837.1;23.9;PRODUTOS QUÍMICOS DE LIMPEZA;666.7;19.0;PRODUTOS DE PAPEL PARA HIGIENE;2076.85;65.8;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;425.8;13.5;PRODUTOS QUÍMICOS DE LIMPEZA;413.35;13.1
35279032;REVEMAR COMERCIO DE MAQUINAS INDUSTRIAIS LTDA;3502.45;2242.35;39.03;ALIMENTO E BEBIDAS;861.1;24.6;DESCARTÁVEIS E EMBALAGENS;775.5;22.1;PRODUTOS QUÍMICOS DE LIMPEZA;739.4;21.1;ALIMENTO E BEBIDAS;830.0;37.0;PRODUTOS QUÍMICOS DE LIMPEZA;346.05;15.4;DESCARTÁVEIS E EMBALAGENS;344.1;15.3
6408637;CONDOMINIO ALPHAVILLE MANAUS 2;3491.85;0.0;0.0;PRODUTOS QUÍMICOS DE LIMPEZA;1000.2;28.6;PRODUTOS DE PAPEL PARA HIGIENE;984.85;28.2;DESCARTÁVEIS E EMBALAGENS;547.6;15.7;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
56600305;ASTEC - CONSTRUCOES E TECNOLOGIA LTDA;3460.35;0.0;0.0;PRODUTOS DE PAPEL PARA HIGIENE;2225.9;64.3;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;539.7;15.6;PRODUTOS QUÍMICOS DE LIMPEZA;423.15;12.2;N/A;0.0;0.0;N/A;0.0;0.0;N/A;0.0;0.0
42776895;CONDOMINIO PORTO TARUMA;3457.28;2871.54;45.37;MATERIAL DE ESCRITÓRIO;872.45;25.2;DESCARTÁVEIS E EMBALAGENS;769.28;22.2;PRODUTOS QUÍMICOS DE LIMPEZA;564.35;16.3;PRODUTOS QUÍMICOS DE LIMPEZA;763.48;26.6;UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA;753.95;26.3;DESCARTÁVEIS E EMBALAGENS;474.56;16.5
